"","obd.y","obd.m","obd.d","eval_detect","Lat_Species","latitude","longitude","observed_on","source","ssnno","ssnno2","yer_ssn2"
"9671",2022,7,28,"iNat","Hemigrapsus takanoi",54.4154533,10.2339342,"2022-07-28","iNat","2nd","Jul-Nov","Jul-Nov"
"9681",2022,7,29,"iNat","Hemigrapsus takanoi",55.8152488099,10.6393942543,"2022-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"9691",2021,7,22,"iNat","Hemigrapsus takanoi",54.1891665497,7.8705760327,"2021-07-22","iNat","2nd","Jul-Nov","Jul-Nov"
"9701",2022,7,20,"iNat","Hemigrapsus takanoi",56.5473446,10.3912338997,"2022-07-20","iNat","2nd","Jul-Nov","Jul-Nov"
"9711",2022,7,11,"iNat","Hemigrapsus takanoi",56.5437568997,10.3808295,"2022-07-11","iNat","2nd","Jul-Nov","Jul-Nov"
"9721",2022,6,18,"iNat","Hemigrapsus takanoi",54.8761749167,9.6142778333,"2022-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"9731",2022,6,18,"iNat","Hemigrapsus takanoi",54.8762359444,9.6141567222,"2022-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"9741",2022,6,5,"iNat","Hemigrapsus takanoi",54.4359461485,10.1698691636,"2022-06-05","iNat","1st","Jan-Jun","Jan-Jun"
"9751",2022,6,5,"iNat","Hemigrapsus takanoi",54.3281136203,10.1480999957,"2022-06-05","iNat","1st","Jan-Jun","Jan-Jun"
"9761",2022,6,5,"iNat","Hemigrapsus takanoi",56.5449845443,10.3842251551,"2022-06-05","iNat","1st","Jan-Jun","Jan-Jun"
"9771",2022,5,21,"iNat","Hemigrapsus takanoi",54.8467535876,9.5898678526,"2022-05-21","iNat","1st","Jan-Jun","Jan-Jun"
"9781",2022,4,29,"iNat","Hemigrapsus takanoi",54.4005271,10.1917066,"2022-04-29","iNat","1st","Jan-Jun","Jan-Jun"
"9791",2022,4,12,"iNat","Hemigrapsus takanoi",54.9910824921,12.3431527242,"2022-04-12","iNat","1st","Jan-Jun","Jan-Jun"
"9801",2018,9,19,"iNat","Hemigrapsus takanoi",55.0232181581,8.4401544935,"2018-09-19","iNat","2nd","Jul-Nov","Jul-Nov"
"9811",2022,2,10,"iNat","Hemigrapsus takanoi",54.5786275642,13.1019681209,"2022-02-10","iNat","1st","Jan-Jun","Jan-Jun"
"9821",2022,1,3,"iNat","Hemigrapsus takanoi",54.1324267937,8.8372058049,"2022-01-03","iNat","1st","Jan-Jun","Jan-Jun"
"9831",2021,9,11,"iNat","Hemigrapsus takanoi",53.9656184104,10.9354655823,"2021-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"9841",2021,12,18,"iNat","Hemigrapsus takanoi",54.838494096,9.4603567091,"2021-12-18","iNat","2nd","Jul-Nov","Jul-Nov"
"9851",2021,12,18,"iNat","Hemigrapsus takanoi",54.9062606308,9.5987548126,"2021-12-18","iNat","2nd","Jul-Nov","Jul-Nov"
"9861",2019,6,16,"iNat","Hemigrapsus takanoi",54.4090484671,10.2234589309,"2019-06-16","iNat","1st","Jan-Jun","Jan-Jun"
"9871",2021,10,28,"iNat","Hemigrapsus takanoi",54.537445,13.0861471667,"2021-10-28","iNat","2nd","Jul-Nov","Jul-Nov"
"9881",2021,8,9,"iNat","Hemigrapsus takanoi",54.40942643,10.1894337684,"2021-08-09","iNat","2nd","Jul-Nov","Jul-Nov"
"9891",2021,8,9,"iNat","Hemigrapsus takanoi",54.42538,10.17315,"2021-08-09","iNat","2nd","Jul-Nov","Jul-Nov"
"9901",2021,8,7,"iNat","Hemigrapsus takanoi",54.08525,10.8678833333,"2021-08-07","iNat","2nd","Jul-Nov","Jul-Nov"
"9911",2021,7,29,"iNat","Hemigrapsus takanoi",54.7915661293,9.7960662294,"2021-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"9921",2021,7,4,"iNat","Hemigrapsus takanoi",55.1551077359,10.1334135041,"2021-07-04","iNat","2nd","Jul-Nov","Jul-Nov"
"9931",2021,5,8,"iNat","Hemigrapsus takanoi",57.6248578111,11.9271204322,"2021-05-08","iNat","1st","Jan-Jun","Jan-Jun"
"9941",2020,9,6,"iNat","Hemigrapsus takanoi",54.34379909,10.17524366,"2020-09-06","iNat","2nd","Jul-Nov","Jul-Nov"
"9951",2020,9,3,"iNat","Hemigrapsus takanoi",53.94088667,11.24922167,"2020-09-03","iNat","2nd","Jul-Nov","Jul-Nov"
"9961",2020,8,13,"iNat","Hemigrapsus takanoi",54.8716355549,11.7476607284,"2020-08-13","iNat","2nd","Jul-Nov","Jul-Nov"
"9971",2020,8,9,"iNat","Hemigrapsus takanoi",58.3167872628,11.8265711868,"2020-08-09","iNat","2nd","Jul-Nov","Jul-Nov"
"9981",2020,8,4,"iNat","Hemigrapsus takanoi",54.427812368,10.1720267141,"2020-08-04","iNat","2nd","Jul-Nov","Jul-Nov"
"9991",2020,7,19,"iNat","Hemigrapsus takanoi",55.8934936126,11.5346495669,"2020-07-19","iNat","2nd","Jul-Nov","Jul-Nov"
"10021",2018,10,18,"iNat","Mnemiopsis leidyi",58.8760520857,11.1453743857,"2018-10-18","iNat","2nd","Jul-Nov","Jul-Nov"
"10031",2025,5,1,"iNat","Mnemiopsis leidyi",55.16473,8.480055,"2025-05-01","iNat","1st","Jan-Jun","Jan-Jun"
"10041",2024,11,7,"iNat","Mnemiopsis leidyi",58.8890704402,11.075248383,"2024-11-07","iNat","2nd","Jul-Nov","Jul-Nov"
"10051",2024,9,7,"iNat","Mnemiopsis leidyi",54.1746734616,11.9435668403,"2024-09-07","iNat","2nd","Jul-Nov","Jul-Nov"
"10061",2024,10,31,"iNat","Mnemiopsis leidyi",54.4335103287,10.1702288166,"2024-10-31","iNat","2nd","Jul-Nov","Jul-Nov"
"10071",2024,9,22,"iNat","Mnemiopsis leidyi",54.37549,8.6276566667,"2024-09-22","iNat","2nd","Jul-Nov","Jul-Nov"
"10081",2024,9,28,"iNat","Mnemiopsis leidyi",54.433862791,10.1714039601,"2024-09-28","iNat","2nd","Jul-Nov","Jul-Nov"
"10091",2024,9,21,"iNat","Mnemiopsis leidyi",54.1287305554,8.8456561044,"2024-09-21","iNat","2nd","Jul-Nov","Jul-Nov"
"10101",2024,9,21,"iNat","Mnemiopsis leidyi",54.3431283333,8.5948216667,"2024-09-21","iNat","2nd","Jul-Nov","Jul-Nov"
"10111",2024,9,19,"iNat","Mnemiopsis leidyi",53.771556207,7.6690672338,"2024-09-19","iNat","2nd","Jul-Nov","Jul-Nov"
"10121",2024,9,15,"iNat","Mnemiopsis leidyi",54.4344201538,10.1700926865,"2024-09-15","iNat","2nd","Jul-Nov","Jul-Nov"
"10131",2024,9,3,"iNat","Mnemiopsis leidyi",53.7904980266,8.5426208843,"2024-09-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10141",2024,8,4,"iNat","Mnemiopsis leidyi",54.3299126141,10.1498840699,"2024-08-04","iNat","2nd","Jul-Nov","Jul-Nov"
"10151",2024,7,29,"iNat","Mnemiopsis leidyi",59.0819879395,10.3391747342,"2024-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"10161",2024,8,10,"iNat","Mnemiopsis leidyi",54.0228778333,10.7609166667,"2024-08-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10171",2024,7,29,"iNat","Mnemiopsis leidyi",54.4063897474,10.1933951069,"2024-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"10181",2024,8,5,"iNat","Mnemiopsis leidyi",54.4335352903,10.1710012928,"2024-08-05","iNat","2nd","Jul-Nov","Jul-Nov"
"10191",2024,7,30,"iNat","Mnemiopsis leidyi",54.4262159928,10.1735064971,"2024-07-30","iNat","2nd","Jul-Nov","Jul-Nov"
"10201",2022,7,12,"iNat","Mnemiopsis leidyi",55.5801783,12.9344523,"2022-07-12","iNat","2nd","Jul-Nov","Jul-Nov"
"10211",2023,7,7,"iNat","Mnemiopsis leidyi",54.7911191699,9.4209191486,"2023-07-07","iNat","2nd","Jul-Nov","Jul-Nov"
"10221",2023,7,4,"iNat","Mnemiopsis leidyi",54.7911191699,9.4209191486,"2023-07-04","iNat","2nd","Jul-Nov","Jul-Nov"
"10231",2023,7,10,"iNat","Mnemiopsis leidyi",54.3975601669,10.192605047,"2023-07-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10241",2023,7,10,"iNat","Mnemiopsis leidyi",54.3975601669,10.192605047,"2023-07-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10251",2023,7,10,"iNat","Mnemiopsis leidyi",54.3975601669,10.192605047,"2023-07-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10261",2023,9,24,"iNat","Mnemiopsis leidyi",58.1228796271,8.2326888564,"2023-09-24","iNat","2nd","Jul-Nov","Jul-Nov"
"10271",2023,9,27,"iNat","Mnemiopsis leidyi",55.6331844974,12.6770077099,"2023-09-27","iNat","2nd","Jul-Nov","Jul-Nov"
"10281",2022,8,30,"iNat","Mnemiopsis leidyi",59.0887805556,10.2241972222,"2022-08-30","iNat","2nd","Jul-Nov","Jul-Nov"
"10291",2023,8,30,"iNat","Mnemiopsis leidyi",54.1833792997,7.8882987,"2023-08-30","iNat","2nd","Jul-Nov","Jul-Nov"
"10301",2023,8,27,"iNat","Mnemiopsis leidyi",54.1848572,13.3575049997,"2023-08-27","iNat","2nd","Jul-Nov","Jul-Nov"
"10311",2023,7,14,"iNat","Mnemiopsis leidyi",54.4335602519,10.1704863087,"2023-07-14","iNat","2nd","Jul-Nov","Jul-Nov"
"10321",2023,7,14,"iNat","Mnemiopsis leidyi",54.4335602519,10.1704863087,"2023-07-14","iNat","2nd","Jul-Nov","Jul-Nov"
"10331",2023,6,16,"iNat","Mnemiopsis leidyi",58.3709209382,8.6776463026,"2023-06-16","iNat","1st","Jan-Jun","Jan-Jun"
"10341",2023,7,29,"iNat","Mnemiopsis leidyi",58.0950972452,8.1201289325,"2023-07-29","iNat","2nd","Jul-Nov","Jul-Nov"
"10351",2023,8,2,"iNat","Mnemiopsis leidyi",53.6848992259,7.0117215067,"2023-08-02","iNat","2nd","Jul-Nov","Jul-Nov"
"10361",2023,7,15,"iNat","Mnemiopsis leidyi",54.3917333333,10.1903666667,"2023-07-15","iNat","2nd","Jul-Nov","Jul-Nov"
"10371",2023,7,11,"iNat","Mnemiopsis leidyi",54.7599655975,9.8358532414,"2023-07-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10381",2023,7,10,"iNat","Mnemiopsis leidyi",54.4034005044,10.194209818,"2023-07-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10391",2023,7,3,"iNat","Mnemiopsis leidyi",54.4340919056,10.1704859713,"2023-07-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10401",2023,6,1,"iNat","Mnemiopsis leidyi",55.0133516667,8.429959445,"2023-06-01","iNat","1st","Jan-Jun","Jan-Jun"
"10411",2023,5,30,"iNat","Mnemiopsis leidyi",55.0286388883,8.4345438883,"2023-05-30","iNat","1st","Jan-Jun","Jan-Jun"
"10421",2023,6,18,"iNat","Mnemiopsis leidyi",58.0583155513,11.7954459273,"2023-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"10431",2023,6,18,"iNat","Mnemiopsis leidyi",54.3298912048,10.1489429474,"2023-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"10441",2023,6,11,"iNat","Mnemiopsis leidyi",57.5937466667,11.9014383333,"2023-06-11","iNat","1st","Jan-Jun","Jan-Jun"
"10451",2023,4,29,"iNat","Mnemiopsis leidyi",54.4336503075,10.1710295629,"2023-04-29","iNat","1st","Jan-Jun","Jan-Jun"
"10461",2023,4,4,"iNat","Mnemiopsis leidyi",54.4746747365,9.8400804439,"2023-04-04","iNat","1st","Jan-Jun","Jan-Jun"
"10471",2020,8,7,"iNat","Mnemiopsis leidyi",55.6082942219,10.6076142937,"2020-08-07","iNat","2nd","Jul-Nov","Jul-Nov"
"10481",2021,7,1,"iNat","Mnemiopsis leidyi",55.4498644851,10.6609484164,"2021-07-01","iNat","2nd","Jul-Nov","Jul-Nov"
"10491",2021,6,18,"iNat","Mnemiopsis leidyi",55.4468834378,10.6686383233,"2021-06-18","iNat","1st","Jan-Jun","Jan-Jun"
"10501",2022,8,8,"iNat","Mnemiopsis leidyi",54.433801463,10.1712345951,"2022-08-08","iNat","2nd","Jul-Nov","Jul-Nov"
"10511",2022,9,25,"iNat","Mnemiopsis leidyi",56.124710083,10.2186775208,"2022-09-25","iNat","2nd","Jul-Nov","Jul-Nov"
"10521",2022,9,20,"iNat","Mnemiopsis leidyi",58.265721983,11.4553422108,"2022-09-20","iNat","2nd","Jul-Nov","Jul-Nov"
"10531",2022,9,18,"iNat","Mnemiopsis leidyi",58.2515094997,11.4649602997,"2022-09-18","iNat","2nd","Jul-Nov","Jul-Nov"
"10541",2022,9,3,"iNat","Mnemiopsis leidyi",55.5996805115,12.9483755564,"2022-09-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10551",2022,8,11,"iNat","Mnemiopsis leidyi",53.6973105377,7.4150950616,"2022-08-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10561",2022,8,10,"iNat","Mnemiopsis leidyi",55.7091741401,9.6321190149,"2022-08-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10571",2022,8,9,"iNat","Mnemiopsis leidyi",54.4277633333,10.1715283333,"2022-08-09","iNat","2nd","Jul-Nov","Jul-Nov"
"10581",2022,8,8,"iNat","Mnemiopsis leidyi",58.1816711426,8.2904539108,"2022-08-08","iNat","2nd","Jul-Nov","Jul-Nov"
"10591",2022,8,3,"iNat","Mnemiopsis leidyi",53.93350448,11.2668013571,"2022-08-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10601",2022,8,3,"iNat","Mnemiopsis leidyi",53.93350448,11.2668013571,"2022-08-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10611",2022,8,3,"iNat","Mnemiopsis leidyi",53.93350448,11.2668013571,"2022-08-03","iNat","2nd","Jul-Nov","Jul-Nov"
"10621",2022,3,30,"iNat","Mnemiopsis leidyi",54.1834633333,7.8884866667,"2022-03-30","iNat","1st","Jan-Jun","Jan-Jun"
"10631",2019,4,18,"iNat","Mnemiopsis leidyi",55.4173492848,8.3705349807,"2019-04-18","iNat","1st","Jan-Jun","Jan-Jun"
"10641",2021,9,27,"iNat","Mnemiopsis leidyi",54.3982431018,10.1936382936,"2021-09-27","iNat","2nd","Jul-Nov","Jul-Nov"
"10651",2021,12,27,"iNat","Mnemiopsis leidyi",55.5251975167,9.7423390573,"2021-12-27","iNat","2nd","Jul-Nov","Jul-Nov"
"10661",2021,11,2,"iNat","Mnemiopsis leidyi",58.674269422,11.2619700283,"2021-11-02","iNat","2nd","Jul-Nov","Jul-Nov"
"10671",2021,9,13,"iNat","Mnemiopsis leidyi",54.4337665418,10.1709534866,"2021-09-13","iNat","2nd","Jul-Nov","Jul-Nov"
"10681",2021,10,16,"iNat","Mnemiopsis leidyi",56.2179761949,10.584791477,"2021-10-16","iNat","2nd","Jul-Nov","Jul-Nov"
"10691",2021,9,28,"iNat","Mnemiopsis leidyi",54.4008118354,10.1919268817,"2021-09-28","iNat","2nd","Jul-Nov","Jul-Nov"
"10701",2021,8,31,"iNat","Mnemiopsis leidyi",57.7441343264,10.6463911765,"2021-08-31","iNat","2nd","Jul-Nov","Jul-Nov"
"10711",2021,9,11,"iNat","Mnemiopsis leidyi",53.750873354,7.4719293345,"2021-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10721",2021,8,8,"iNat","Mnemiopsis leidyi",58.3170360273,11.8258879849,"2021-08-08","iNat","2nd","Jul-Nov","Jul-Nov"
"10731",2021,8,4,"iNat","Mnemiopsis leidyi",55.033870697,10.5402011871,"2021-08-04","iNat","2nd","Jul-Nov","Jul-Nov"
"10741",2021,7,6,"iNat","Mnemiopsis leidyi",54.3295924034,10.1493246853,"2021-07-06","iNat","2nd","Jul-Nov","Jul-Nov"
"10751",2021,6,14,"iNat","Mnemiopsis leidyi",54.4003383549,10.1913592592,"2021-06-14","iNat","1st","Jan-Jun","Jan-Jun"
"10761",2021,6,7,"iNat","Mnemiopsis leidyi",54.4339875979,10.1714683227,"2021-06-07","iNat","1st","Jan-Jun","Jan-Jun"
"10771",2021,6,7,"iNat","Mnemiopsis leidyi",54.4341997592,10.1707816696,"2021-06-07","iNat","1st","Jan-Jun","Jan-Jun"
"10781",2020,11,22,"iNat","Mnemiopsis leidyi",54.4338375583,10.1697332785,"2020-11-22","iNat","2nd","Jul-Nov","Jul-Nov"
"10791",2020,10,19,"iNat","Mnemiopsis leidyi",54.4334384453,10.1715327061,"2020-10-19","iNat","2nd","Jul-Nov","Jul-Nov"
"10801",2020,9,11,"iNat","Mnemiopsis leidyi",54.433722565,10.1699766206,"2020-09-11","iNat","2nd","Jul-Nov","Jul-Nov"
"10811",2020,6,20,"iNat","Mnemiopsis leidyi",54.3977850177,10.1924333856,"2020-06-20","iNat","1st","Jan-Jun","Jan-Jun"
"10821",2006,12,10,"iNat","Mnemiopsis leidyi",54.4713393858,9.8480592373,"2006-12-10","iNat","2nd","Jul-Nov","Jul-Nov"
"10831",2020,8,23,"iNat","Mnemiopsis leidyi",54.4828570549,10.0684878043,"2020-08-23","iNat","2nd","Jul-Nov","Jul-Nov"
"10841",2020,8,7,"iNat","Mnemiopsis leidyi",55.4783650593,10.4531750766,"2020-08-07","iNat","2nd","Jul-Nov","Jul-Nov"
"10851",2020,7,31,"iNat","Mnemiopsis leidyi",54.9,9.8,"2020-07-31","iNat","2nd","Jul-Nov","Jul-Nov"
"10861",2020,7,31,"iNat","Mnemiopsis leidyi",56.7956864555,10.2811327949,"2020-07-31","iNat","2nd","Jul-Nov","Jul-Nov"
"10871",2020,7,18,"iNat","Mnemiopsis leidyi",56.517608883,10.5882619007,"2020-07-18","iNat","2nd","Jul-Nov","Jul-Nov"
"10881",2020,7,8,"iNat","Mnemiopsis leidyi",55.0370945,10.67720333,"2020-07-08","iNat","2nd","Jul-Nov","Jul-Nov"
"10891",2020,6,16,"iNat","Mnemiopsis leidyi",56.28134167,10.48134167,"2020-06-16","iNat","1st","Jan-Jun","Jan-Jun"
"10901",2020,6,14,"iNat","Mnemiopsis leidyi",54.3982543029,10.1939753328,"2020-06-14","iNat","1st","Jan-Jun","Jan-Jun"
"10911",2020,6,16,"iNat","Mnemiopsis leidyi",54.8586097904,9.5064933826,"2020-06-16","iNat","1st","Jan-Jun","Jan-Jun"
"10921",2020,5,25,"iNat","Mnemiopsis leidyi",54.433609089,10.1703992467,"2020-05-25","iNat","1st","Jan-Jun","Jan-Jun"
"10931",2019,11,30,"iNat","Mnemiopsis leidyi",55.67203667,11.074675,"2019-11-30","iNat","2nd","Jul-Nov","Jul-Nov"
"10941",2020,4,12,"iNat","Mnemiopsis leidyi",55.3327,9.64728,"2020-04-12","iNat","1st","Jan-Jun","Jan-Jun"
"10951",2020,3,11,"iNat","Mnemiopsis leidyi",54.3318653025,10.1519555971,"2020-03-11","iNat","1st","Jan-Jun","Jan-Jun"
"10961",2007,8,23,"iNat","Mnemiopsis leidyi",58.3819287232,11.6310276735,"2007-08-23","iNat","2nd","Jul-Nov","Jul-Nov"
"10971",2019,10,5,"iNat","Mnemiopsis leidyi",59.0370479429,10.9647814605,"2019-10-05","iNat","2nd","Jul-Nov","Jul-Nov"
"10981",2016,8,26,"iNat","Mnemiopsis leidyi",56.0454608661,12.614204759,"2016-08-26","iNat","2nd","Jul-Nov","Jul-Nov"
"10991",2019,7,26,"iNat","Mnemiopsis leidyi",54.182284572,7.8916896947,"2019-07-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11001",2018,9,1,"iNat","Mnemiopsis leidyi",57.6020774754,11.909221597,"2018-09-01","iNat","2nd","Jul-Nov","Jul-Nov"
"11011",2009,10,27,"iNat","Mnemiopsis leidyi",58.4265369662,8.7537202921,"2009-10-27","iNat","2nd","Jul-Nov","Jul-Nov"
"11021",2015,9,25,"iNat","Mnemiopsis leidyi",54.154147,11.723854,"2015-09-25","iNat","2nd","Jul-Nov","Jul-Nov"
"11031",2025,5,15,"iNat","Mya arenaria",54.3172912598,8.5872459412,"2025-05-15","iNat","1st","Jan-Jun","Jan-Jun"
"11041",2025,5,3,"iNat","Mya arenaria",53.936650129,11.2561698351,"2025-05-03","iNat","1st","Jan-Jun","Jan-Jun"
"11051",2025,5,2,"iNat","Mya arenaria",54.0940916667,13.8701833333,"2025-05-02","iNat","1st","Jan-Jun","Jan-Jun"
"11061",2025,5,2,"iNat","Mya arenaria",54.0932445997,13.8696075,"2025-05-02","iNat","1st","Jan-Jun","Jan-Jun"
"11071",2025,5,1,"iNat","Mya arenaria",53.91563078,14.39040695,"2025-05-01","iNat","1st","Jan-Jun","Jan-Jun"
"11081",2025,4,27,"iNat","Mya arenaria",54.3572277778,8.606425,"2025-04-27","iNat","1st","Jan-Jun","Jan-Jun"
"11091",2025,4,28,"iNat","Mya arenaria",54.4486590822,10.1918208888,"2025-04-28","iNat","1st","Jan-Jun","Jan-Jun"
"11101",2025,4,25,"iNat","Mya arenaria",54.4512717035,10.1971461874,"2025-04-25","iNat","1st","Jan-Jun","Jan-Jun"
"11111",2025,4,26,"iNat","Mya arenaria",54.400398077,10.1908482984,"2025-04-26","iNat","1st","Jan-Jun","Jan-Jun"
"11121",2025,4,25,"iNat","Mya arenaria",54.6297569167,8.3726768333,"2025-04-25","iNat","1st","Jan-Jun","Jan-Jun"
"11131",2025,4,15,"iNat","Mya arenaria",53.7498141965,8.5213621985,"2025-04-15","iNat","1st","Jan-Jun","Jan-Jun"
"11141",2025,4,13,"iNat","Mya arenaria",55.0498888333,10.1591555,"2025-04-13","iNat","1st","Jan-Jun","Jan-Jun"
"11151",2025,4,12,"iNat","Mya arenaria",53.9976888889,10.7865333333,"2025-04-12","iNat","1st","Jan-Jun","Jan-Jun"
"11161",2025,4,3,"iNat","Mya arenaria",53.9291,14.437405,"2025-04-03","iNat","1st","Jan-Jun","Jan-Jun"
"11171",2025,3,28,"iNat","Mya arenaria",54.7388839719,8.9486246108,"2025-03-28","iNat","1st","Jan-Jun","Jan-Jun"
"11181",2025,3,20,"iNat","Mya arenaria",55.0490783333,12.2761816667,"2025-03-20","iNat","1st","Jan-Jun","Jan-Jun"
"11191",2025,3,15,"iNat","Mya arenaria",53.892279,8.683937,"2025-03-15","iNat","1st","Jan-Jun","Jan-Jun"
"11201",2025,3,15,"iNat","Mya arenaria",54.3063313281,10.7216287963,"2025-03-15","iNat","1st","Jan-Jun","Jan-Jun"
"11211",2025,3,1,"iNat","Mya arenaria",54.1332945,13.4314116667,"2025-03-01","iNat","1st","Jan-Jun","Jan-Jun"
"11221",2025,3,8,"iNat","Mya arenaria",54.41410259,10.2281483,"2025-03-08","iNat","1st","Jan-Jun","Jan-Jun"
"11231",2025,3,5,"iNat","Mya arenaria",54.4039303075,10.4448253289,"2025-03-05","iNat","1st","Jan-Jun","Jan-Jun"
"11241",2025,2,23,"iNat","Mya arenaria",54.2108510587,11.0904912768,"2025-02-23","iNat","1st","Jan-Jun","Jan-Jun"
"11251",2014,1,1,"iNat","Mya arenaria",56.6101060064,12.9129740254,"2014-01-01","iNat","1st","Jan-Jun","Jan-Jun"
"11261",2025,2,3,"iNat","Mya arenaria",53.9585689997,10.8859589997,"2025-02-03","iNat","1st","Jan-Jun","Jan-Jun"
"11271",2025,2,16,"iNat","Mya arenaria",55.8695739245,11.517652843,"2025-02-16","iNat","1st","Jan-Jun","Jan-Jun"
"11281",2025,2,14,"iNat","Mya arenaria",54.0912440848,10.8029528707,"2025-02-14","iNat","1st","Jan-Jun","Jan-Jun"
"11291",2025,2,14,"iNat","Mya arenaria",55.5114779673,12.2181055057,"2025-02-14","iNat","1st","Jan-Jun","Jan-Jun"
"11301",2025,2,12,"iNat","Mya arenaria",55.5696133333,12.6221866667,"2025-02-12","iNat","1st","Jan-Jun","Jan-Jun"
"11311",2025,2,3,"iNat","Mya arenaria",54.0951248026,10.8915640879,"2025-02-03","iNat","1st","Jan-Jun","Jan-Jun"
"11321",2025,2,3,"iNat","Mya arenaria",54.0888270596,10.8548195846,"2025-02-03","iNat","1st","Jan-Jun","Jan-Jun"
"11331",2025,2,1,"iNat","Mya arenaria",55.3823144674,12.823972553,"2025-02-01","iNat","1st","Jan-Jun","Jan-Jun"
"11341",2024,11,3,"iNat","Mya arenaria",54.219990842,16.1068803817,"2024-11-03","iNat","2nd","Jul-Nov","Jul-Nov"
"11351",2024,6,15,"iNat","Mya arenaria",55.9343935714,11.9065418569,"2024-06-15","iNat","1st","Jan-Jun","Jan-Jun"
"11361",2025,1,18,"iNat","Mya arenaria",53.9156264719,10.860756319,"2025-01-18","iNat","1st","Jan-Jun","Jan-Jun"
"11371",2022,4,14,"iNat","Mya arenaria",54.7763091283,9.8113876041,"2022-04-14","iNat","1st","Jan-Jun","Jan-Jun"
"11381",2025,1,9,"iNat","Mya arenaria",54.4014883333,13.6167616667,"2025-01-09","iNat","1st","Jan-Jun","Jan-Jun"
"11391",2025,1,4,"iNat","Mya arenaria",54.5999972222,8.8114194444,"2025-01-04","iNat","1st","Jan-Jun","Jan-Jun"
"11401",2025,1,6,"iNat","Mya arenaria",53.9779569581,14.5594808087,"2025-01-06","iNat","1st","Jan-Jun","Jan-Jun"
"11411",2025,1,6,"iNat","Mya arenaria",53.9760833619,14.555464536,"2025-01-06","iNat","1st","Jan-Jun","Jan-Jun"
"11421",2025,1,2,"iNat","Mya arenaria",55.4827833333,12.2016683333,"2025-01-02","iNat","1st","Jan-Jun","Jan-Jun"
"11431",2025,1,3,"iNat","Mya arenaria",54.3454,8.5951533333,"2025-01-03","iNat","1st","Jan-Jun","Jan-Jun"
"11441",2024,12,29,"iNat","Mya arenaria",54.1502965638,8.8408195214,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"11451",2024,12,29,"iNat","Mya arenaria",54.1502965638,8.8408195214,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"11461",2025,1,1,"iNat","Mya arenaria",53.9926716266,10.7997244131,"2025-01-01","iNat","1st","Jan-Jun","Jan-Jun"
"11471",2024,12,29,"iNat","Mya arenaria",54.1275770782,8.8549640077,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"11481",2024,12,29,"iNat","Mya arenaria",54.1275770782,8.8549640077,"2024-12-29","iNat","2nd","Jul-Nov","Jul-Nov"
"11491",2024,12,26,"iNat","Mya arenaria",59.2695694794,10.4916817406,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11501",2024,12,26,"iNat","Mya arenaria",54.0969,13.881475,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11511",2024,12,26,"iNat","Mya arenaria",54.0976971667,13.8801633333,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11521",2024,12,26,"iNat","Mya arenaria",54.0988971667,13.8778966667,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11531",2024,12,26,"iNat","Mya arenaria",54.0980966667,13.8796183333,"2024-12-26","iNat","2nd","Jul-Nov","Jul-Nov"
"11541",2024,12,24,"iNat","Mya arenaria",54.3089916667,10.6884583333,"2024-12-24","iNat","2nd","Jul-Nov","Jul-Nov"
"11551",2024,12,22,"iNat","Mya arenaria",54.8198683333,9.6735466667,"2024-12-22","iNat","2nd","Jul-Nov","Jul-Nov"
"11561",2024,12,20,"iNat","Mya arenaria",59.0321814211,11.0121001676,"2024-12-20","iNat","2nd","Jul-Nov","Jul-Nov"
"11571",2024,12,20,"iNat","Mya arenaria",59.0325116197,11.0102236737,"2024-12-20","iNat","2nd","Jul-Nov","Jul-Nov"
