speciesabbr,smplNm,U_Pr_Nr,GnNm,SpNm,ClNm,PhNm,speciesNm,lokalitet_vanda,lon,lat,Lok_omr01,Dato_inds,typCnt,mch,molcnt,Dato_inds.dd,Dato_inds.mm,Dato_inds.yy,ssn.smpl,mch.ssn,eDN.lv1.l10
Promin,MST2021-055,MST2021055,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,ddPCR,3.231765925884245,14,9,2021,1st_season,ddPCR : 1st_season,0.6265216373096705
Promin,MST2021-055,MST2021055,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,qPCR,5.42,14,9,2021,1st_season,qPCR : 1st_season,0.8075350280688532
Promin,MST2021-058,MST2021058,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,ddPCR,19.63213682174685,30,8,2021,1st_season,ddPCR : 1st_season,1.3145442091576358
Promin,MST2021-058,MST2021058,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,qPCR,30.766666666666666,30,8,2021,1st_season,qPCR : 1st_season,1.501971645918664
Promin,MST2021-062,MST2021062,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,ddPCR,0,21,5,2021,2nd_season,ddPCR : 2nd_season,0
Promin,MST2021-062,MST2021062,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,qPCR,0,21,5,2021,2nd_season,qPCR : 2nd_season,0
Promin,MST2021-064,MST2021064,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,ddPCR,0.51774438470602,2,9,2021,1st_season,ddPCR : 1st_season,0.18119863476145756
Promin,MST2021-064,MST2021064,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,qPCR,0.60315,2,9,2021,1st_season,qPCR : 1st_season,0.2049741593626023
Promin,MST2021-070,MST2021070,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,ddPCR,0,26,10,2021,1st_season,ddPCR : 1st_season,0
Promin,MST2021-070,MST2021070,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,qPCR,0,26,10,2021,1st_season,qPCR : 1st_season,0
Promin,MST2021-071,MST2021071,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-10-13,mcp,ddPCR,153.78511428833002,13,10,2021,1st_season,ddPCR : 1st_season,2.189729192178352
Promin,MST2021-071,MST2021071,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-10-13,mcp,qPCR,187.03333333333333,13,10,2021,1st_season,qPCR : 1st_season,2.274234845005731
Promin,MST2021-075,MST2021075,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94300001,10.0845083333333,55.6743833333333,VEJ0006870_94300001,2021-05-11,mcp,ddPCR,0.4893193766474725,11,5,2021,2nd_season,ddPCR : 2nd_season,0.17298783988949373
Promin,MST2021-075,MST2021075,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94300001,10.0845083333333,55.6743833333333,VEJ0006870_94300001,2021-05-11,mcp,qPCR,0,11,5,2021,2nd_season,qPCR : 2nd_season,0
Promin,MST2021-076,MST2021076,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,99000052,13.3,54.9996666666667,DMU444,2021-09-02,mcp,ddPCR,1.1587418615818,2,9,2021,1st_season,ddPCR : 1st_season,0.3342007132961738
Promin,MST2021-076,MST2021076,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,99000052,13.3,54.9996666666667,DMU444,2021-09-02,mcp,qPCR,0.7424,2,9,2021,1st_season,qPCR : 1st_season,0.24114786241169975
Promin,MST2021-079,MST2021079,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93740007,9.06681944444444,56.6208333333333,93740007_VIB3727_1,2021-09-06,mcp,ddPCR,0.54696664214134,6,9,2021,1st_season,ddPCR : 1st_season,0.18948094893521822
Promin,MST2021-079,MST2021079,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93740007,9.06681944444444,56.6208333333333,93740007_VIB3727_1,2021-09-06,mcp,qPCR,0.4950333333333333,6,9,2021,1st_season,qPCR : 1st_season,0.17465087581853855
Promin,MST2021-081,MST2021081,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-09-20,mcp,ddPCR,1.27724528312683,20,9,2021,1st_season,ddPCR : 1st_season,0.3574098111910525
Promin,MST2021-081,MST2021081,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-09-20,mcp,qPCR,2.316666666666667,20,9,2021,1st_season,qPCR : 1st_season,0.5207018260260631
Promin,MST2021-082,MST2021082,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93000005,10.7845083333333,56.8561,93000005_NOR409,2021-09-07,mcp,ddPCR,5.56601762771605,7,9,2021,1st_season,ddPCR : 1st_season,0.8173020443405544
Promin,MST2021-082,MST2021082,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93000005,10.7845083333333,56.8561,93000005_NOR409,2021-09-07,mcp,qPCR,8.68,7,9,2021,1st_season,qPCR : 1st_season,0.9858753573083936
Promin,MST2021-083,MST2021083,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,95600002,10.1517305555556,54.9976833333333,FYN6300043,2021-10-22,mcp,ddPCR,133.214864730835,22,10,2021,1st_season,ddPCR : 1st_season,2.127800618016805
Promin,MST2021-083,MST2021083,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,95600002,10.1517305555556,54.9976833333333,FYN6300043,2021-10-22,mcp,qPCR,137.6,22,10,2021,1st_season,qPCR : 1st_season,2.141763230275788
Promin,MST2021-085,MST2021085,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93000001,11.1501055555556,56.1305,93000001,2021-09-16,mcp,ddPCR,5.83972334861755,16,9,2021,1st_season,ddPCR : 1st_season,0.8350385358431225
Promin,MST2021-085,MST2021085,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,93000001,11.1501055555556,56.1305,93000001,2021-09-16,mcp,qPCR,5.023333333333333,16,9,2021,1st_season,qPCR : 1st_season,0.7798368978412694
Promin,MST2021-088,MST2021088,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,96700057,10.8276944444444,55.4392166666667,KertemindeBugt,2021-05-20,mcp,ddPCR,0,20,5,2021,2nd_season,ddPCR : 2nd_season,0
Promin,MST2021-088,MST2021088,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,96700057,10.8276944444444,55.4392166666667,KertemindeBugt,2021-05-20,mcp,qPCR,0,20,5,2021,2nd_season,qPCR : 2nd_season,0
Promin,MST2021-089,MST2021089,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94510035,10.6003444444444,56.2094,EbeltoftVig,2021-05-17,mcp,ddPCR,0,17,5,2021,2nd_season,ddPCR : 2nd_season,0
Promin,MST2021-089,MST2021089,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94510035,10.6003444444444,56.2094,EbeltoftVig,2021-05-17,mcp,qPCR,0,17,5,2021,2nd_season,qPCR : 2nd_season,0
Promin,MST2021-099,MST2021099,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94400007,10.3166972222222,56.1544166666667,94400007_ARH170006,2021-08-24,mcp,ddPCR,5.3892379999161,24,8,2021,1st_season,ddPCR : 1st_season,0.8054490659573249
Promin,MST2021-099,MST2021099,Prorocentrum,minimum,Dinophyceae,Myzozoa,P. minimum,94400007,10.3166972222222,56.1544166666667,94400007_ARH170006,2021-08-24,mcp,qPCR,6.836666666666667,24,8,2021,1st_season,qPCR : 1st_season,0.894131374405277
Psefar,MST1022,MST1022,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94400007,10.3170055555556,56.1547333333333,ARH1700006_94400007,2021-05-17,mcp,ddPCR,6141.6162109375,17,5,2021,2nd_season,ddPCR : 2nd_season,3.788353381560987
Psefar,MST1022,MST1022,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94400007,10.3170055555556,56.1547333333333,ARH1700006_94400007,2021-05-17,mcp,qPCR,15676.666666666666,17,5,2021,2nd_season,qPCR : 2nd_season,4.195281426384329
Psefar,MST1024,MST1024,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93770056,8.400225,56.6008333333333,NissumBredning,2021-04-15,mcp,ddPCR,6.52507305145265,15,4,2021,2nd_season,ddPCR : 2nd_season,0.876510720304258
Psefar,MST1024,MST1024,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93770056,8.400225,56.6008333333333,NissumBredning,2021-04-15,mcp,qPCR,8.176666666666666,15,4,2021,2nd_season,qPCR : 2nd_season,0.9626849566736678
Psefar,MST1027,MST1027,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,96510125,10.3685111111111,55.0262,Sydfynskeoehav_BF11,2021-03-19,mcp,ddPCR,8.3534586429596,19,3,2021,2nd_season,ddPCR : 2nd_season,0.9709722303170839
Psefar,MST1027,MST1027,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,96510125,10.3685111111111,55.0262,Sydfynskeoehav_BF11,2021-03-19,mcp,qPCR,8.933333333333334,19,3,2021,2nd_season,qPCR : 2nd_season,0.9970950093565928
Psefar,MST1028,MST1028,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95700008,9.81666666666667,54.8341666666667,FFSB0011,2021-03-15,mcp,ddPCR,5.5373746156692505,15,3,2021,2nd_season,ddPCR : 2nd_season,0.8154033723540826
Psefar,MST1028,MST1028,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95700008,9.81666666666667,54.8341666666667,FFSB0011,2021-03-15,mcp,qPCR,5.613333333333333,15,3,2021,2nd_season,qPCR : 2nd_season,0.8204204130984973
Psefar,MST1031,MST1031,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93210013,11.7835111111111,55.8656666666667,Isefjordydre,2021-03-17,mcp,ddPCR,478.77250671386696,17,3,2021,2nd_season,ddPCR : 2nd_season,2.6810353571696077
Psefar,MST1031,MST1031,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93210013,11.7835111111111,55.8656666666667,Isefjordydre,2021-03-17,mcp,qPCR,1040.4333333333334,17,3,2021,2nd_season,qPCR : 2nd_season,3.017631474099278
Psefar,MST1038,MST1038,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95220322,11.5002361111111,55.1395,BFKarrebaeksmindeBugt,2021-04-14,mcp,ddPCR,1123.1999969482401,14,4,2021,2nd_season,ddPCR : 2nd_season,3.0508435797779807
Psefar,MST1038,MST1038,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95220322,11.5002361111111,55.1395,BFKarrebaeksmindeBugt,2021-04-14,mcp,qPCR,2180,14,4,2021,2nd_season,qPCR : 2nd_season,3.3386556655787003
Psefar,MST1039,MST1039,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91320001,8.21670555555556,56.0778333333333,RKB1,2021-04-26,mcp,ddPCR,0,26,4,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST1039,MST1039,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91320001,8.21670555555556,56.0778333333333,RKB1,2021-04-26,mcp,qPCR,1.4433333333333334,26,4,2021,2nd_season,qPCR : 2nd_season,0.3879827199214655
Psefar,MST1043,MST1043,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93500119,10.3204,56.6261666666667,Hevringbugt,2021-04-06,mcp,ddPCR,2807.4575805664053,6,4,2021,2nd_season,ddPCR : 2nd_season,3.4484678686020263
Psefar,MST1043,MST1043,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93500119,10.3204,56.6261666666667,Hevringbugt,2021-04-06,mcp,qPCR,4701,6,4,2021,2nd_season,qPCR : 2nd_season,3.6722826247889206
Psefar,MST1054,MST1054,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99000052,13.3,55,DMU444_Arkona,2021-05-18,mcp,ddPCR,0,18,5,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST1054,MST1054,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99000052,13.3,55,DMU444_Arkona,2021-05-18,mcp,qPCR,0,18,5,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-005,MST2021005,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93220011,12.04,55.713,ROS60_322RoskildeFjord,2021-06-01,mcp,ddPCR,0,1,6,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-005,MST2021005,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93220011,12.04,55.713,ROS60_322RoskildeFjord,2021-06-01,mcp,qPCR,0,1,6,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-006,MST2021006,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99210007,12.0851805555556,54.7410833333333,1001027Hovedeskov,2021-08-24,mcp,ddPCR,1.8944166600704198,24,8,2021,1st_season,ddPCR : 1st_season,0.46156104929318054
Psefar,MST2021-006,MST2021006,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99210007,12.0851805555556,54.7410833333333,1001027Hovedeskov,2021-08-24,mcp,qPCR,4.926666666666667,24,8,2021,1st_season,qPCR : 1st_season,0.7728105019145325
Psefar,MST2021-008,MST2021008,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,97200002,12.75,55.8666666666667,KBH431_Ven,2021-05-19,mcp,ddPCR,1.107544377446175,19,5,2021,2nd_season,ddPCR : 2nd_season,0.3237767281020392
Psefar,MST2021-008,MST2021008,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,97200002,12.75,55.8666666666667,KBH431_Ven,2021-05-19,mcp,qPCR,3.9866666666666664,19,5,2021,2nd_season,qPCR : 2nd_season,0.6978103388087801
Psefar,MST2021-011,MST2021011,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,98210012,11.0846527777778,54.73475,0401011FemerenBaeltVest,2021-08-31,mcp,ddPCR,21.559796333313002,31,8,2021,1st_season,ddPCR : 1st_season,1.3533351745791429
Psefar,MST2021-011,MST2021011,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,98210012,11.0846527777778,54.73475,0401011FemerenBaeltVest,2021-08-31,mcp,qPCR,26.753333333333334,31,8,2021,1st_season,qPCR : 1st_season,1.443315151831096
Psefar,MST2021-012,MST2021012,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95130028,9.66136111111111,55.7021833333333,VejleFjordindre_VF,2021-04-27,mcp,ddPCR,7634.0087890625,27,4,2021,2nd_season,ddPCR : 2nd_season,3.8828095413320796
Psefar,MST2021-012,MST2021012,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95130028,9.66136111111111,55.7021833333333,VejleFjordindre_VF,2021-04-27,mcp,qPCR,13370,27,4,2021,2nd_season,qPCR : 2nd_season,4.126163888805839
Psefar,MST2021-013,MST2021013,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93220011,12.04,55.713,ROS60,2021-08-25,mcp,ddPCR,0.40285948663949955,25,8,2021,1st_season,ddPCR : 1st_season,0.1470141733568332
Psefar,MST2021-013,MST2021013,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93220011,12.04,55.713,ROS60,2021-08-25,mcp,qPCR,0,25,8,2021,1st_season,qPCR : 1st_season,0
Psefar,MST2021-015,MST2021015,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91320001,8.21678611111111,56.0778333333333,RKB1,2021-09-02,mcp,ddPCR,0,2,9,2021,1st_season,ddPCR : 1st_season,0
Psefar,MST2021-015,MST2021015,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91320001,8.21678611111111,56.0778333333333,RKB1,2021-09-02,mcp,qPCR,0,2,9,2021,1st_season,qPCR : 1st_season,0
Psefar,MST2021-019,MST2021019,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93000005,10.7834722222222,56.8566666666667,NOR409_aalborgBugt,2021-05-25,mcp,ddPCR,2555.7473754882803,25,5,2021,2nd_season,ddPCR : 2nd_season,3.4076878188157442
Psefar,MST2021-019,MST2021019,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93000005,10.7834722222222,56.8566666666667,NOR409_aalborgBugt,2021-05-25,mcp,qPCR,6577.666666666667,25,5,2021,2nd_season,qPCR : 2nd_season,3.8181378817620173
Psefar,MST2021-025,MST2021025,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99150002,15.5078333333333,55.0334833333333,FranksRev,2021-06-10,mcp,ddPCR,0,10,6,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-025,MST2021025,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99150002,15.5078333333333,55.0334833333333,FranksRev,2021-06-10,mcp,qPCR,0,10,6,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-028,MST2021028,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-09-27,mcp,ddPCR,0,27,9,2021,1st_season,ddPCR : 1st_season,0
Psefar,MST2021-028,MST2021028,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-09-27,mcp,qPCR,28.41,27,9,2021,1st_season,qPCR : 1st_season,1.4684950245070694
Psefar,MST2021-029,MST2021029,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,97200002,12.7336055555556,55.8616666666667,KBH431,2021-09-07,mcp,ddPCR,0,7,9,2021,1st_season,ddPCR : 1st_season,0
Psefar,MST2021-029,MST2021029,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,97200002,12.7336055555556,55.8616666666667,KBH431,2021-09-07,mcp,qPCR,0,7,9,2021,1st_season,qPCR : 1st_season,0
Psefar,MST2021-030,MST2021030,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93740007,9.06681944444444,56.6208333333333,SkiveFjord,2021-05-26,mcp,ddPCR,0,26,5,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-030,MST2021030,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93740007,9.06681944444444,56.6208333333333,SkiveFjord,2021-05-26,mcp,qPCR,0,26,5,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-031,MST2021031,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-06-17,mcp,ddPCR,0,17,6,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-031,MST2021031,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-06-17,mcp,qPCR,62.76,17,6,2021,2nd_season,qPCR : 2nd_season,1.804548308388056
Psefar,MST2021-032,MST2021032,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93920064,10.4687805555556,57.5407666666667,KragskovRevSyd,2021-06-23,mcp,ddPCR,218.83430480957048,23,6,2021,2nd_season,ddPCR : 2nd_season,2.342095464370471
Psefar,MST2021-032,MST2021032,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93920064,10.4687805555556,57.5407666666667,KragskovRevSyd,2021-06-23,mcp,qPCR,412.6,23,6,2021,2nd_season,qPCR : 2nd_season,2.616580530085886
Psefar,MST2021-039,MST2021039,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93610032,9.96678333333333,56.6626666666667,MariagerFjord,2021-05-07,mcp,ddPCR,0,7,5,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-039,MST2021039,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93610032,9.96678333333333,56.6626666666667,MariagerFjord,2021-05-07,mcp,qPCR,0,7,5,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-040,MST2021040,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93420310,10.9524027777778,56.4437333333333,Tr3Fornaes,2021-09-15,mcp,ddPCR,73.045063018799,15,9,2021,1st_season,ddPCR : 1st_season,1.8694961070817957
Psefar,MST2021-040,MST2021040,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93420310,10.9524027777778,56.4437333333333,Tr3Fornaes,2021-09-15,mcp,qPCR,143.33333333333334,15,9,2021,1st_season,qPCR : 1st_season,2.159366641633703
Psefar,MST2021-043,MST2021043,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,ddPCR,7803.0108642578,17,5,2021,2nd_season,ddPCR : 2nd_season,3.892317865320626
Psefar,MST2021-043,MST2021043,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,qPCR,18440,17,5,2021,2nd_season,qPCR : 2nd_season,4.26578446784052
Psefar,MST2021-044,MST2021044,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,ddPCR,30.95521211624145,19,5,2021,2nd_season,ddPCR : 2nd_season,1.5045417047075267
Psefar,MST2021-044,MST2021044,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,qPCR,41.75666666666667,19,5,2021,2nd_season,qPCR : 2nd_season,1.631003840018937
Psefar,MST2021-049,MST2021049,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,ddPCR,7.0629394054413,21,5,2021,2nd_season,ddPCR : 2nd_season,0.9064933960040708
Psefar,MST2021-049,MST2021049,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,qPCR,6.79,21,5,2021,2nd_season,qPCR : 2nd_season,0.8915374576725645
Psefar,MST2021-051,MST2021051,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,ddPCR,0,4,6,2021,2nd_season,ddPCR : 2nd_season,0
Psefar,MST2021-051,MST2021051,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,qPCR,0,4,6,2021,2nd_season,qPCR : 2nd_season,0
Psefar,MST2021-052,MST2021052,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,ddPCR,2.3567794263362902,14,6,2021,2nd_season,ddPCR : 2nd_season,0.5259228047355793
Psefar,MST2021-052,MST2021052,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,qPCR,8.196666666666667,14,6,2021,2nd_season,qPCR : 2nd_season,0.9636304457595231
Psefar,MST2021-055,MST2021055,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,ddPCR,0.49621265381574653,14,9,2021,1st_season,ddPCR : 1st_season,0.17499332335153658
Psefar,MST2021-055,MST2021055,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,qPCR,0,14,9,2021,1st_season,qPCR : 1st_season,0
Psefar,MST2021-058,MST2021058,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,ddPCR,633.29334259033,30,8,2021,1st_season,ddPCR : 1st_season,2.8022901531577404
Psefar,MST2021-058,MST2021058,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,qPCR,1215.6666666666667,30,8,2021,1st_season,qPCR : 1st_season,3.0851716097368125
Psefar,MST2021-062,MST2021062,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,ddPCR,5000000,21,5,2021,2nd_season,ddPCR : 2nd_season,6.698970091194907
Psefar,MST2021-062,MST2021062,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,qPCR,694966.6666666666,21,5,2021,2nd_season,qPCR : 2nd_season,5.841964599532705
Psefar,MST2021-064,MST2021064,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,ddPCR,0,2,9,2021,1st_season,ddPCR : 1st_season,0
Psefar,MST2021-064,MST2021064,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,qPCR,0,2,9,2021,1st_season,qPCR : 1st_season,0
Psefar,MST2021-070,MST2021070,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,ddPCR,0,26,10,2021,1st_season,ddPCR : 1st_season,0
Psefar,MST2021-070,MST2021070,Pseudochattonella,farcimen,Dictyochophyceae,Ochrophyta,P. farcimen,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,qPCR,0,26,10,2021,1st_season,qPCR : 1st_season,0
